time,Azimuth:,Pitch:,Roll:
5.147,-113.188,-65.320,-93.814
5.153,-108.133,-65.320,-93.814
5.217,-108.979,-65.193,-94.899
5.219,-108.591,-65.193,-94.899
5.288,-103.718,-66.034,-93.926
5.354,-99.729,-66.034,-93.926
5.356,-102.156,-65.605,-94.399
5.421,-101.368,-65.605,-94.399
5.435,-102.330,-65.416,-94.399
5.497,-102.571,-65.232,-92.701
5.554,-106.399,-65.232,-92.701
5.569,-104.911,-65.453,-91.637
5.621,-107.949,-65.453,-91.637
5.637,-109.842,-65.116,-92.121
5.707,-107.983,-65.503,-93.240
5.754,-106.370,-65.503,-93.240
5.779,-108.656,-65.100,-93.743
5.820,-111.722,-65.100,-93.743
5.848,-105.915,-66.075,-91.685
5.917,-110.986,-65.232,-92.701
5.955,-115.052,-65.232,-92.701
5.987,-114.635,-65.310,-92.675
6.021,-112.990,-65.310,-92.675
6.057,-109.616,-65.932,-93.334
6.127,-110.741,-65.726,-93.302
6.153,-110.949,-65.726,-93.302
6.197,-114.973,-65.017,-93.209
6.220,-116.672,-65.017,-93.209
6.267,-112.775,-65.713,-93.851
6.337,-116.593,-64.990,-94.276
6.354,-111.727,-64.990,-94.276
6.407,-108.795,-65.539,-93.302
6.421,-105.983,-65.539,-93.302
6.477,-107.122,-65.316,-93.240
6.548,-106.768,-65.477,-94.899
6.554,-107.449,-65.477,-94.899
6.617,-104.679,-65.932,-93.334
6.621,-101.595,-65.932,-93.334
6.688,-105.523,-65.273,-94.853
6.755,-105.421,-65.273,-94.853
6.758,-104.448,-65.477,-94.899
6.821,-107.722,-65.477,-94.899
6.837,-108.038,-65.316,-93.240
6.898,-110.256,-64.894,-94.276
6.955,-110.035,-64.894,-94.276
6.967,-110.132,-64.823,-92.651
7.022,-110.398,-64.823,-92.651
7.037,-110.168,-64.907,-94.316
7.107,-107.946,-65.383,-94.899
7.155,-112.136,-65.383,-94.899
7.179,-106.418,-66.411,-93.366
7.221,-105.020,-66.411,-93.366
7.247,-110.072,-65.526,-93.851
7.317,-110.165,-65.508,-93.814
7.355,-113.360,-65.508,-93.814
7.387,-116.499,-64.921,-93.209
7.422,-119.222,-64.921,-93.209
7.457,-117.411,-65.193,-94.899
7.527,-118.632,-65.005,-93.743
7.556,-118.480,-65.005,-93.743
7.598,-115.068,-65.620,-93.851
7.622,-110.895,-65.620,-93.851
7.667,-110.114,-65.746,-93.334
7.737,-111.527,-65.511,-94.399
7.755,-111.800,-65.511,-94.399
7.808,-111.057,-65.639,-93.888
7.822,-110.613,-65.639,-93.888
7.877,-106.190,-66.292,-90.000
7.947,-34.283,-76.723,-87.879
7.955,-35.046,-76.723,-87.879
8.018,-9.118,-83.890,-78.232
8.022,-9.962,-83.890,-78.232
8.088,60.950,-88.024,-14.036
8.156,62.319,-88.024,-14.036
8.157,89.630,-87.937,12.529
8.222,100.837,-87.937,12.529
8.234,116.970,-87.864,29.055
8.298,127.237,-88.121,40.601
8.355,155.100,-88.121,40.601
8.367,153.247,-87.809,37.875
8.422,-160.420,-87.809,37.875
8.437,-163.296,-88.628,33.690
8.508,-165.250,-88.175,32.005
8.556,-140.278,-88.175,32.005
8.578,-139.155,-87.739,33.690
8.623,-132.994,-87.739,33.690
8.647,-134.516,-87.984,32.005
8.717,-140.339,-86.928,26.565
8.755,-139.256,-86.928,26.565
8.788,-139.335,-86.205,26.565
8.822,-139.057,-86.205,26.565
8.858,-130.686,-86.962,34.992
8.928,-137.100,-86.895,28.610
8.956,-135.699,-86.895,28.610
8.998,-128.116,-86.796,36.027
9.023,-129.200,-86.796,36.027
9.067,-125.884,-86.847,39.289
9.137,-120.605,-87.644,45.000
9.155,-123.512,-87.644,45.000
9.208,-126.914,-87.589,41.634
9.222,-126.445,-87.589,41.634
9.277,-128.085,-88.246,40.601
9.348,-134.915,-87.949,33.690
9.355,-133.628,-87.949,33.690
9.417,-138.592,-87.576,28.610
9.422,-135.619,-87.576,28.610
9.488,-123.003,-87.886,41.186
9.556,-121.634,-87.886,41.186
9.557,-131.831,-87.518,30.964
9.623,-132.060,-87.518,30.964
9.634,-125.152,-87.420,37.875
9.697,-139.061,-87.669,23.962
9.756,-140.813,-87.669,23.962
9.767,-134.881,-86.631,30.256
9.823,-137.819,-86.631,30.256
9.837,-129.223,-86.583,39.289
9.908,-136.640,-86.478,31.608
9.956,-145.772,-86.478,31.608
9.983,-147.425,-86.505,29.745
10.025,-160.561,-86.505,29.745
10.052,-160.737,-87.456,28.610
10.117,-158.418,-87.689,30.964
10.156,-160.690,-87.689,30.964
10.187,-154.946,-88.078,36.870
10.223,-145.299,-88.078,36.870
10.257,-141.440,-87.694,41.634
10.328,-128.355,-88.295,54.462
10.357,-116.300,-88.295,54.462
10.398,-133.780,-87.969,36.870
10.426,-126.825,-87.969,36.870
10.467,-122.504,-87.369,41.634
10.538,-122.453,-86.882,41.987
10.560,-119.292,-86.882,41.987
10.608,-112.918,-87.067,48.366
10.748,-113.096,-87.067,48.366
10.749,-127.729,-86.443,33.690
10.749,-119.442,-86.737,41.987
10.770,-118.021,-86.737,41.987
10.817,-122.431,-87.325,37.875
10.822,-122.814,-87.325,37.875
10.887,-119.005,-87.348,41.634
10.957,-120.856,-87.348,41.634
10.958,-110.469,-87.668,52.125
11.023,-112.118,-87.668,52.125
11.034,-112.212,-87.756,52.125
11.098,-112.806,-87.564,51.340
11.157,-111.464,-87.564,51.340
11.168,-118.152,-87.840,45.000
11.224,-115.130,-87.840,45.000
11.237,-122.309,-87.787,37.875
11.308,-118.997,-87.856,41.186
11.358,-118.747,-87.856,41.186
11.383,-121.974,-87.546,37.875
11.425,-121.786,-87.546,37.875
11.449,-120.970,-87.079,38.660
11.517,-128.681,-87.171,30.964
11.559,-129.455,-87.171,30.964
11.588,-132.288,-86.420,28.301
11.625,-134.938,-86.420,28.301
11.659,-127.288,-86.743,36.027
11.728,-130.506,-86.990,32.471
11.760,-139.449,-86.990,32.471
11.797,-126.883,-87.583,45.000
11.827,-138.492,-87.583,45.000
11.867,-141.434,-87.856,41.186
11.937,-147.000,-87.315,36.027
11.961,-149.717,-87.315,36.027
12.008,-152.584,-87.478,32.471
12.035,-148.079,-87.478,32.471
12.077,-146.332,-87.900,33.690
12.148,-135.732,-88.011,45.000
12.157,-124.002,-88.011,45.000
12.217,-124.097,-87.946,45.000
12.223,-116.649,-87.946,45.000
12.287,-116.743,-87.803,45.000
12.357,-121.633,-88.174,39.806
12.358,-119.846,-88.174,39.806
12.425,-119.438,-88.174,39.806
12.427,-110.640,-87.054,48.366
12.498,-114.115,-87.567,45.000
12.558,-115.092,-87.567,45.000
12.566,-106.909,-87.574,53.130
12.625,-108.031,-87.574,53.130
12.637,-127.714,-87.503,33.690
12.707,-135.320,-88.067,26.565
12.758,-138.788,-88.067,26.565
12.783,-138.562,-87.738,26.565
12.825,-139.369,-87.738,26.565
12.849,-126.687,-87.471,38.660
12.917,-129.323,-87.387,36.027
12.958,-126.932,-87.387,36.027
12.987,-114.569,-87.663,48.366
13.025,-112.133,-87.663,48.366
13.059,-118.915,-87.614,41.634
13.127,-115.356,-87.388,45.000
13.160,-115.025,-87.388,45.000
13.197,-115.070,-87.508,45.000
13.227,-115.964,-87.508,45.000
13.268,-122.276,-87.044,38.660
13.338,-119.304,-87.116,41.634
13.360,-119.404,-87.116,41.634
13.407,-120.230,-87.763,40.601
13.432,-122.936,-87.763,40.601
13.477,-128.940,-87.088,34.992
13.548,-122.501,-87.603,41.186
13.568,-131.002,-87.603,41.186
13.617,-137.939,-87.714,33.690
13.632,-146.925,-87.714,33.690
13.688,-143.580,-87.997,36.870
13.758,-139.790,-88.192,40.601
13.758,-142.124,-88.192,40.601
13.825,-137.488,-88.192,40.601
13.826,-137.702,-88.514,39.806
13.898,-144.427,-87.879,33.690
13.959,-134.728,-87.879,33.690
13.966,-141.689,-87.738,26.565
14.026,-134.917,-87.738,26.565
14.036,-125.950,-87.158,36.027
14.108,-114.274,-87.015,48.013
14.158,-111.266,-87.015,48.013
14.182,-124.210,-87.159,34.992
14.225,-123.082,-87.159,34.992
14.249,-123.054,-87.027,34.992
14.317,-116.910,-87.399,41.186
14.359,-116.217,-87.399,41.186
14.387,-112.149,-86.964,45.000
14.425,-113.075,-86.964,45.000
14.459,-121.908,-87.728,36.870
14.527,-113.766,-87.869,45.000
14.559,-116.363,-87.869,45.000
14.597,-123.475,-87.701,37.875
14.626,-124.100,-87.701,37.875
14.667,-120.915,-87.915,41.186
14.738,-123.154,-87.547,38.660
14.760,-122.207,-87.547,38.660
14.807,-128.486,-87.478,32.471
14.832,-126.134,-87.478,32.471
14.877,-128.229,-87.180,30.256
14.947,-126.019,-87.266,32.471
14.959,-125.766,-87.266,32.471
15.018,-116.553,-87.338,41.634
15.032,-118.345,-87.338,41.634
15.087,-126.294,-87.493,33.690
15.158,-121.304,-86.958,38.660
15.158,-123.427,-86.958,38.660
15.226,-127.811,-86.958,38.660
15.298,-141.505,-87.698,23.962
15.359,-148.790,-87.698,23.962
15.366,-142.564,-87.382,30.964
15.426,-149.738,-87.382,30.964
15.437,-139.939,-88.052,40.601
15.508,-124.118,-88.540,56.310
15.559,-125.602,-88.540,56.310
15.584,-132.889,-88.192,49.399
15.626,-130.484,-88.192,49.399
15.649,-127.156,-88.065,53.130
15.717,-145.765,-87.864,33.690
15.760,-136.653,-87.864,33.690
15.787,-132.865,-87.643,37.875
15.826,-124.332,-87.643,37.875
15.859,-129.909,-87.991,32.005
15.928,-125.266,-87.737,36.870
15.960,-122.757,-87.737,36.870
15.997,-114.676,-87.618,45.000
16.026,-114.530,-87.618,45.000
16.067,-118.319,-87.421,41.186
16.138,-114.470,-87.301,45.000
16.160,-114.324,-87.301,45.000
16.207,-122.688,-87.653,36.870
16.233,-123.551,-87.653,36.870
16.277,-126.748,-87.590,33.690
16.348,-115.491,-87.923,45.000
16.367,-117.034,-87.923,45.000
16.418,-116.600,-87.452,45.000
16.432,-117.619,-87.452,45.000
16.487,-114.358,-87.630,48.366
16.557,-134.532,-87.560,28.610
16.559,-133.801,-87.560,28.610
16.627,-131.932,-87.560,28.610
16.627,-118.754,-87.622,41.634
16.698,-115.203,-87.360,45.000
16.760,-113.905,-87.360,45.000
16.766,-120.255,-87.264,38.660
16.827,-119.664,-87.264,38.660
16.837,-127.369,-87.392,30.964
16.908,-119.649,-86.971,38.660
16.960,-121.164,-86.971,38.660
16.982,-121.171,-86.946,38.660
17.027,-124.180,-86.946,38.660
17.049,-143.326,-87.746,18.435
17.117,-126.467,-88.005,35.538
17.160,-133.221,-88.005,35.538
17.187,-134.524,-87.343,34.992
17.227,-139.682,-87.343,34.992
17.259,-141.431,-88.049,32.005
17.328,-149.148,-88.490,23.199
17.360,-149.341,-88.490,23.199
17.397,-133.444,-88.185,40.601
17.427,-129.405,-88.185,40.601
17.468,-107.191,-88.269,63.435
17.538,-142.646,-88.227,26.565
17.560,-136.356,-88.227,26.565
17.607,-125.485,-87.020,39.289
17.631,-118.737,-87.020,39.289
17.677,-121.914,-87.051,36.027
17.748,-119.894,-87.389,37.875
17.767,-117.552,-87.389,37.875
17.818,-126.297,-87.544,29.055
17.831,-127.050,-87.544,29.055
17.888,-125.089,-87.183,30.964
17.958,-125.738,-86.728,30.256
17.961,-125.033,-86.728,30.256
18.027,-121.518,-86.645,33.690
18.028,-123.385,-86.645,33.690
18.097,-112.488,-87.527,45.000
18.160,-113.879,-87.527,45.000
18.166,-114.005,-87.670,45.000
18.228,-115.358,-87.670,45.000
18.237,-105.114,-87.573,55.008
18.309,-121.379,-88.473,39.806
18.361,-118.883,-88.473,39.806
18.384,-121.513,-88.039,36.870
18.428,-119.753,-88.039,36.870
18.448,-120.159,-87.268,36.027
18.517,-118.486,-87.608,37.875
18.562,-118.141,-87.608,37.875
18.590,-99.655,-87.671,56.310
18.629,-99.786,-87.671,56.310
18.657,-102.965,-87.691,53.130
18.728,-125.111,-87.264,30.964
18.760,-125.079,-87.264,30.964
18.797,-118.222,-87.303,37.875
18.827,-120.256,-87.303,37.875
18.868,-125.620,-87.813,32.005
19.029,-125.576,-87.873,32.005
19.029,-130.547,-87.873,32.005
19.030,-117.145,-88.466,45.000
19.030,-122.101,-88.466,45.000
19.077,-121.383,-88.847,45.000
19.147,-122.868,-88.052,45.000
19.160,-125.529,-88.052,45.000
19.217,-125.992,-87.796,45.000
19.227,-123.948,-87.796,45.000
19.287,-130.441,-87.497,38.660
19.358,-137.683,-88.368,29.745
19.360,-130.650,-88.368,29.745
19.427,-112.768,-87.737,48.814
19.428,-108.529,-87.737,48.814
19.497,-119.486,-87.489,37.875
19.562,-118.531,-87.489,37.875
19.566,-117.827,-87.020,38.660
19.628,-117.216,-87.020,38.660
19.637,-129.322,-86.760,26.565
19.707,-110.900,-87.255,45.000
19.762,-111.032,-87.255,45.000
19.781,-125.212,-87.264,30.964
19.828,-125.269,-87.264,30.964
19.847,-122.673,-87.542,33.690
19.917,-127.560,-87.808,29.055
19.962,-128.873,-87.808,29.055
19.987,-115.796,-87.529,41.634
20.029,-115.608,-87.529,41.634
20.058,-124.010,-87.864,33.690
20.128,-115.710,-87.639,41.634
20.161,-114.928,-87.639,41.634
20.197,-111.858,-88.045,45.000
20.229,-110.200,-88.045,45.000
20.267,-106.223,-87.826,48.814
20.338,-101.903,-87.855,53.130
20.362,-102.454,-87.855,53.130
20.407,-110.598,-87.819,45.000
20.432,-111.392,-87.819,45.000
20.477,-119.517,-87.700,36.870
20.547,-131.923,-87.130,24.444
20.563,-132.736,-87.130,24.444
20.617,-119.404,-87.291,37.875
20.629,-122.478,-87.291,37.875
20.687,-118.728,-86.920,41.987
20.758,-127.896,-87.073,32.471
20.761,-135.716,-87.073,32.471
20.828,-131.614,-88.155,35.538
20.828,-137.885,-88.155,35.538
20.898,-149.312,-88.447,23.199
20.963,-149.104,-88.447,23.199
20.966,-123.138,-88.468,50.194
21.030,-118.550,-88.468,50.194
21.047,-131.460,-87.779,37.875
21.107,-135.356,-87.849,33.690
21.162,-129.659,-87.849,33.690
21.184,-114.955,-87.810,48.814
21.229,-109.896,-87.810,48.814
21.248,-119.845,-86.871,39.289
21.317,-128.682,-86.882,30.256
21.363,-126.030,-86.882,30.256
21.390,-122.674,-86.589,33.690
21.429,-122.182,-86.589,33.690
21.458,-122.280,-87.398,33.690
21.528,-115.401,-87.772,40.601
21.563,-115.120,-87.772,40.601
21.597,-115.163,-87.879,40.601
21.630,-115.184,-87.879,40.601
21.667,-105.759,-88.246,50.194
21.738,-89.215,-88.390,66.801
21.762,-91.298,-88.390,66.801
21.807,-99.849,-88.091,57.995
21.832,-100.298,-88.091,57.995
21.877,-123.208,-88.313,35.538
21.947,-121.630,-88.052,36.870
21.967,-118.879,-88.052,36.870
22.017,-116.577,-87.436,38.660
22.030,-115.719,-87.436,38.660
22.088,-106.150,-87.219,48.013
22.157,-113.306,-87.677,41.186
22.161,-113.050,-87.677,41.186
22.227,-112.020,-86.992,41.987
22.228,-112.203,-86.992,41.987
22.298,-115.530,-87.008,38.660
22.363,-116.196,-87.008,38.660
22.366,-126.592,-86.450,28.301
22.430,-131.044,-86.450,28.301
22.437,-125.160,-87.430,33.690
22.507,-117.757,-87.516,41.186
22.564,-124.063,-87.516,41.186
22.582,-123.919,-87.631,41.186
22.631,-129.497,-87.631,41.186
22.647,-139.245,-87.545,30.964
22.718,-133.953,-88.259,35.538
22.763,-135.581,-88.259,35.538
22.789,-140.980,-86.977,31.608
22.829,-136.378,-86.977,31.608
22.858,-142.400,-87.614,24.444
22.928,-133.385,-87.826,33.690
22.963,-129.634,-87.826,33.690
22.997,-129.713,-87.739,33.690
23.031,-125.044,-87.739,33.690
23.067,-126.615,-87.914,32.005
23.138,-117.738,-87.585,41.186
23.162,-115.249,-87.585,41.186
23.207,-119.537,-87.634,36.870
23.232,-117.738,-87.634,36.870
23.278,-115.152,-86.554,39.289
23.348,-100.490,-86.809,53.973
23.363,-100.019,-86.809,53.973
23.417,-97.988,-87.523,56.310
23.429,-99.776,-87.523,56.310
23.487,-103.954,-87.479,52.125
23.558,-119.660,-87.902,36.870
23.563,-122.280,-87.902,36.870
23.627,-110.140,-87.879,48.814
23.630,-111.599,-87.879,48.814
23.697,-118.668,-87.630,41.634
23.764,-117.232,-87.630,41.634
23.767,-122.719,-87.342,36.027
23.830,-122.134,-87.342,36.027
23.837,-120.473,-87.733,37.875
23.907,-119.449,-87.314,38.660
23.964,-120.104,-87.314,38.660
23.980,-117.113,-87.317,41.634
24.031,-118.541,-87.317,41.634
24.047,-125.178,-87.238,34.992
24.117,-118.993,-87.536,41.186
24.164,-121.430,-87.536,41.186
24.189,-127.686,-87.076,34.992
24.231,-129.665,-87.076,34.992
24.257,-129.642,-87.112,34.992
24.328,-126.674,-87.357,37.875
24.364,-131.948,-87.357,37.875
24.397,-124.564,-87.836,45.000
24.432,-127.561,-87.836,45.000
24.467,-128.241,-87.350,45.000
24.538,-134.139,-87.427,38.660
24.565,-133.893,-87.427,38.660
24.607,-134.833,-88.025,36.870
24.631,-130.879,-88.025,36.870
24.677,-130.245,-87.748,37.875
24.747,-133.287,-87.504,34.992
24.763,-127.050,-87.504,34.992
24.818,-132.038,-87.010,30.256
24.830,-127.609,-87.010,30.256
24.887,-116.277,-87.296,41.634
24.959,-119.940,-87.389,37.875
24.964,-117.403,-87.389,37.875
25.035,-116.093,-86.653,39.289
25.036,-115.814,-86.653,39.289
25.097,-106.408,-87.474,48.814
25.164,-106.177,-87.474,48.814
25.168,-116.188,-86.983,38.660
25.231,-118.118,-86.983,38.660
25.237,-115.249,-87.209,41.634
25.308,-112.266,-87.836,45.000
25.365,-113.741,-87.836,45.000
25.382,-123.626,-87.468,34.992
25.431,-123.955,-87.468,34.992
25.447,-110.249,-87.879,48.814
25.518,-109.910,-88.160,49.399
25.566,-109.053,-88.160,49.399
25.589,-113.178,-87.750,45.000
25.632,-111.145,-87.750,45.000
25.657,-121.127,-87.513,34.992
25.728,-122.140,-86.908,33.690
25.764,-121.877,-86.908,33.690
25.797,-127.076,-87.187,28.610
25.832,-127.091,-87.187,28.610
25.867,-126.660,-87.632,29.055
25.938,-120.709,-87.136,34.992
25.965,-122.210,-87.136,34.992
26.007,-96.287,-87.554,60.945
26.031,-99.281,-87.554,60.945
26.077,-119.126,-87.854,40.601
26.147,-110.421,-87.896,49.399
26.164,-117.209,-87.896,49.399
26.217,-125.331,-87.408,41.634
26.231,-128.886,-87.408,41.634
26.287,-125.754,-87.360,45.000
26.358,-121.344,-87.871,48.814
26.364,-121.709,-87.871,48.814
26.428,-133.839,-88.289,35.538
26.431,-130.710,-88.289,35.538
26.498,-126.383,-88.436,39.806
26.566,-121.869,-88.436,39.806
26.567,-128.449,-87.772,33.690
26.632,-123.886,-87.772,33.690
26.636,-130.799,-88.037,26.565
26.708,-129.167,-87.142,28.610
26.766,-127.405,-87.142,28.610
26.781,-125.048,-87.297,30.964
26.832,-124.050,-87.297,30.964
26.847,-122.449,-86.864,32.471
26.917,-124.033,-87.206,30.964
26.966,-122.281,-87.206,30.964
26.989,-108.034,-87.038,45.000
27.032,-108.739,-87.038,45.000
27.058,-101.818,-87.409,52.125
27.127,-112.386,-87.388,41.634
27.236,-113.274,-87.388,41.634
27.237,-116.267,-87.353,38.660
27.237,-117.479,-87.353,38.660
27.267,-114.651,-87.581,41.634
27.337,-119.863,-88.011,36.870
27.365,-118.764,-88.011,36.870
27.406,-118.755,-87.997,36.870
27.431,-117.474,-87.997,36.870
27.476,-112.395,-87.493,41.634
27.547,-109.030,-87.546,45.000
27.566,-108.340,-87.546,45.000
27.616,-117.168,-86.911,36.027
27.632,-117.830,-86.911,36.027
27.688,-127.282,-86.878,26.565
27.758,-129.891,-87.660,23.962
27.764,-131.932,-87.660,23.962
27.827,-118.245,-87.325,37.875
27.831,-123.212,-87.325,37.875
27.898,-120.126,-87.905,40.601
27.966,-125.070,-87.905,40.601
27.967,-128.837,-87.763,36.870
28.036,-132.222,-87.763,36.870
28.037,-133.001,-88.168,35.538
28.107,-119.660,-88.121,49.399
28.166,-119.454,-88.121,49.399
28.180,-121.248,-87.597,48.366
28.232,-119.223,-87.597,48.366
28.247,-129.206,-87.709,37.875
28.317,-129.234,-87.685,37.875
28.366,-124.249,-87.685,37.875
28.390,-128.899,-86.954,33.690
28.433,-125.090,-86.954,33.690
28.458,-130.453,-86.775,28.301
28.527,-127.631,-87.329,30.964
28.567,-124.989,-87.329,30.964
28.597,-118.103,-87.314,37.875
28.633,-116.168,-87.314,37.875
28.667,-105.604,-87.116,48.366
28.738,-109.028,-87.345,45.000
28.766,-109.032,-87.345,45.000
28.807,-99.862,-88.029,54.462
28.833,-100.785,-88.029,54.462
28.877,-106.148,-87.603,48.814
28.957,-121.523,-87.697,33.690
28.967,-123.444,-87.697,33.690
29.017,-115.245,-87.564,41.634
29.033,-115.700,-87.564,41.634
29.087,-112.417,-87.719,45.000
29.158,-126.665,-87.665,30.964
29.165,-126.521,-87.665,30.964
29.227,-122.319,-87.521,34.992
29.232,-120.708,-87.521,34.992
29.298,-113.956,-87.446,41.634
29.367,-113.924,-87.446,41.634
29.367,-124.654,-87.432,30.964
29.433,-124.870,-87.432,30.964
29.436,-124.870,-87.318,30.964
29.508,-124.870,-87.264,30.964
29.567,-125.815,-87.264,30.964
29.581,-121.877,-87.112,34.992
29.634,-125.173,-87.112,34.992
29.647,-121.695,-86.971,38.660
29.717,-122.151,-87.409,37.875
29.767,-126.407,-87.409,37.875
29.790,-127.954,-88.090,35.538
29.833,-131.407,-88.090,35.538
29.857,-122.558,-87.877,45.000
29.928,-140.391,-87.738,26.565
29.967,-138.640,-87.738,26.565
29.997,-128.460,-88.004,36.870
30.034,-126.332,-88.004,36.870
30.067,-128.691,-87.513,34.992
30.137,-138.819,-87.484,24.444
30.167,-134.736,-87.484,24.444
30.208,-124.560,-87.373,34.992
30.233,-120.791,-87.373,34.992
30.277,-128.882,-88.007,26.565
30.348,-118.821,-87.653,36.870
30.368,-117.288,-87.653,36.870
30.417,-115.540,-86.971,38.660
30.434,-115.102,-86.971,38.660
30.487,-112.689,-87.474,41.186
30.558,-108.839,-87.377,45.000
30.567,-108.457,-87.377,45.000
30.627,-108.325,-87.131,45.000
